cik,company_name,slug,role,tra_id,counterparties,date_executed,date_terminated,status_flag,tax_asset_type,payment_pct,notes
1670349,U.S. Well Services Holdings LLC,u-s-well-services-holdings-llc,never_executed,,,,,,,,"U.S. Well Services, Inc. (USWS) is classified as never executed a TRA, with no substantive TRA content in any of its SEC filings."
1572684,"UCP, Inc.",ucp-inc,pubco,TRA-2013-07-23,,2013-07-23,2017-08-04,terminated,section_754_step_up,85%,"# UCP, Inc. — TRA contract log CIK: 0001572684 Firm role: PubCo (TRA obligor) UCP, Inc. is the Up-C public company that committed to pay 85% of realized tax savings to its pre-IPO majority holder, PICO Holdings, Inc., under a single Tax Receivable Agreement dated July 23, 2013. The agreement was terminated effective August 4, 2017 at the close of the Century Communities / Casa Acquisition Corp. merger."
1067701,"United Rentals, Inc.",united-rentals-inc,acquirer,,,,,,,,"United Rentals, Inc. (URI) is the publicly traded parent holding company of United Rentals (North America), Inc. (URNA, CIK 0001047166). URI is a conventional C-corporation and has never been a TRA obligor under its own structure."
1047166,"United Rentals (North America), Inc.",united-rentals-north-america-inc,unknown,,,,,,,,"United Rentals (North America), Inc. (URNA) is the operating subsidiary and financing arm of United Rentals, Inc. (URI, parent CIK 0001067701). URNA is a co-registrant on URI's periodic filings and an issuer of public debt; the two companies file most reports jointly under URI's filer agent prefix 0001067701 (10-Ks, 10-Qs) and under SEC filing-agent prefixes 0001104659 (8-Ks) and 0001047469 (debt prospectuses, 424B2)."
1494319,Univar Solutions Inc.,univar-solutions-inc,acquirer,,,,,,,,"# Contract log: Univar Solutions Inc. (CIK 0001494319) ## Firm role: Acquirer of Nexeo Solutions (Feb 28, 2019) Univar Solutions Inc. (formerly Univar Inc., renamed at the June 3, 2019 annual meeting) is the acquirer of Nexeo Solutions, Inc. and never had its own Tax Receivable Agreement. Three facts establish this: 1."
1420323,US National 1031 Exchange LLC,us-national-1031-exchange-llc,no_tra,,,,,,,,This firm is a guarantor co-registrant on Realogy Corporation's exchange-offer S-4 filings. It is not a party to any Tax Receivable Agreement of its own.
1739566,"Utz Brands, Inc.",utz-brands-inc,pubco,TRA-2020-08-28,"- Corporate Taxpayer: Utz Brands, Inc.",2020-08-28,,in_force,section_754_step_up,85%,"Utz Brands, Inc. is the PubCo (TRA obligor). The company is the Delaware corporation that emerged from the August 28, 2020 de-SPAC business combination between Collier Creek Holdings (a Cayman-domiciled SPAC, renamed Utz Brands at closing) and Utz Brands Holdings, LLC (UBH, the operating partnership)."
1783398,UWM Holdings Corporation,uwm-holdings-corp,pubco,TRA-2021-01-21,"UWM Holdings Corporation (""Corporate Taxpayer"") and SFS Holding Corp.",2021-01-21,,in_force,section_754_step_up,,"UWM Holdings Corporation (""UWMC"") is the PubCo (TRA obligor) under a single Up-C TRA originated at the January 21, 2021 de-SPAC business combination with Gores Holdings IV, Inc. The sole counterparty / beneficiary is SFS Holding Corp. (""SFS Corp.""), Mat Ishbia's family holding vehicle."
103379,V.F. Corporation,v-f-corp,no_tra,,,,,,,,"V.F. Corporation is a Pennsylvania corporation, incorporated in 1899, that traded on NYSE for decades before its current Pittsburgh / Greensboro era."
1874944,"Vacasa, Inc.",vacasa-inc,pubco,TRA-2021-12-06,"- Vacasa, Inc.",2021-12-06,,terminated,section_754_step_up,85%,"Vacasa, Inc. is the PubCo (TRA obligor) in a December 2021 SPAC-driven Up-C business combination (TPG Pace Solutions Corp. acquired Vacasa Holdings LLC). Vacasa, Inc."
1420333,"Valley of California, Inc.",valley-of-california-inc,no_tra,,,,,,,,"This firm is a Realogy subsidiary and acted as a guarantor co-registrant on Realogy Corporation's debt registration statements (2007 S-4, 2008 S-4/A) and on subsequent 2011 to 2014 refinancing filings (S-1, prospectus supplements). It is NOT a party to any Tax Receivable Agreement."
1832371,Velocity Acquisition Corp,velocity-acquisition-corp,pubco,TRA-2021-07-20,,2021-07-20,,never_executed,,,"PubCo (would-be TRA obligor) in a contemplated Up-C / SPAC business combination that never closed. Velocity Acquisition Corp was a Delaware SPAC that filed an S-1 in February 2021, completed its $200M IPO on February 25, 2021, signed a Business Combination Agreement with BBQ Holding, LLC (""BBQGuys"") on July 20, 2021, and would have become the PubCo obligor of a Tax Receivable Agreement at closing."
1841425,"Verde Clean Fuels, Inc.",verde-clean-fuels-inc,pubco,TRA-2023-02-15,"Verde Clean Fuels, Inc.",2023-02-15,,in_force,section_754_step_up,85%,"Verde Clean Fuels, Inc. (f/k/a CENAQ Energy Corp.) is the PubCo (TRA obligor). CENAQ was a Delaware SPAC that completed its IPO on August 17, 2021 and consummated a Business Combination with Bluescape Clean Fuels Holdings, LLC (""Holdings"") on February 15, 2023, resulting in an Up-C structure: PubCo (Verde Clean Fuels, Inc.) is the managing member of Verde Clean Fuels OpCo, LLC (""OpCo""), and Holdings retains Class C OpCo Units that are redeemable for Class A Common Stock."
1442145,"Verisk Analytics, Inc.",verisk-analytics-inc,no_tra,,,,,,,,"# Verisk Analytics, Inc. (CIK 0001442145) - contract log ## Role determination Role: not a TRA party. Verisk Analytics, Inc. is neither a TRA obligor (PubCo), TRA beneficiary, acquirer-of-TRA-bearing-target, nor financing arm."
1599489,Veritiv Corporation,veritiv-corp,pubco,TRA-2014-07-01,,2014-07-01,2020-12-29,terminated,section_754_step_up,,"PubCo (TRA obligor). Veritiv was formed on July 1, 2014 by the merger of International Paper's xpedx distribution business (organized into a newly-formed Delaware corporation, xpedx Holding Company, renamed Veritiv Corporation in May 2014) with UWW Holdings, Inc., the parent of Unisource Worldwide, Inc."
1682745,Verra Mobility Corporation,verra-mobility-corp,pubco,TRA-2018-10-17,- Corporate Taxpayer (obligor): Verra Mobility Corporation (Delaware C-corp; renamed from Gores Holdings II at closing).,2018-10-17,,in_force,section_754_step_up,50%,"Verra Mobility Corporation is the PubCo (TRA obligor). The company was formed when SPAC Gores Holdings II, Inc. (CIK 0001682745) acquired Greenlight Holding II Corporation (the privately held Verra Mobility) on October 17, 2018, and renamed itself Verra Mobility Corporation."
2067876,"Versant Media Group, Inc.",versant-media-group-inc,never_executed,,,,,,,,"Versant Media Group, Inc. is a Pennsylvania C-corporation spun off from Comcast Corporation on January 2, 2026 (the ""Distribution Date""). The spinoff is a tax-free Section 355 distribution of Comcast's cable-networks business (CNBC, MSNBC/MS NOW, USA Network, Oxygen, E!, SYFY, Golf Channel, and complementary digital platforms) into an independent public company listed on Nasdaq under ""VSNT""."
1674101,Vertiv Holdings Co,vertiv-holdings-co,pubco,TRA-2020-02-07,"Vertiv Holding Co (Corporate Taxpayer) and VPE Holdings, LLC (Stockholder). -",2020-02-07,,,section_754_step_up,65%,"# Vertiv Holdings Co (CIK 1674101) — TRA contract log One underlying Tax Receivable Agreement: between Vertiv Holdings Co (the Corporate Taxpayer) and VPE Holdings, LLC (the ""Stockholder"" / ""Vertiv Stockholder"", an affiliate of Platinum Equity). Originated February 7, 2020 at the close of the GS Acquisition Holdings Corp / Vertiv Holdings business combination."
1606268,"Via Renewables, Inc. (formerly Spark Energy, Inc.)",via-renewables-inc,pubco,TRA-2014-08-01,,2014-08-01,2019-07-11,terminated,section_754_step_up,85%,"# Via Renewables, Inc. (formerly Spark Energy, Inc.) - TRA contract log CIK: 0001606268 Role: PubCo (TRA obligor) Status: terminated_by_standalone_agreement (effective 2019-07-11) ## Firm-level role determination Via Renewables, Inc. (rebranded from Spark Energy, Inc. in August 2022) was the public-company obligor under a single Up-C TRA originated at its July 2014 IPO. The TRA was terminated July 11, 2019 by a standalone TRA Termination and Release Agreement filed as an 8-K Item 1.01 exhibit."
1828791,Viant Technology Inc.,viant-technology-inc,pubco,TRA-2021-02-09,Viant Technology Inc.,2021-02-09,,in_force,section_754_step_up,85%,"Viant Technology Inc. is the PubCo (TRA obligor). The firm IPO'd in February 2021 via a standard Up-C structure: Viant Technology Inc. (a Delaware corporation) sits above Viant Technology LLC (a Delaware partnership for U.S. federal tax purposes), and the pre-IPO LLC members (the Vanderhook Parties and the Viant Technology Equity Plan LLC) retained their LLC units exchangeable into Class A common stock."
1856437,Victoria's Secret & Co.,victoria-s-secret-co,no_tra,,,,,,,,"Victoria's Secret & Co. (VSCO) is not a party to any executed Tax Receivable Agreement. The firm was spun off from L Brands, Inc. (now Bath & Body Works, Inc.) on August 2, 2021 as a pro rata distribution of VSCO common stock to L Brands shareholders — a conventional Reverse Morris Trust-style spinoff, not an Up-C IPO and not a SPAC business combination."
830122,"PICO Holdings, Inc. / Vidler Water Resources, Inc.",vidler-water-resources-inc,beneficiary,,,,,,,,"# Contract log: PICO Holdings, Inc. / Vidler Water Resources, Inc. (CIK 0000830122) ## Firm role: beneficiary PICO Holdings, Inc. (renamed Vidler Water Resources, Inc. in April 2020) is the TRA beneficiary, not the obligor. The relevant TRA is the Tax Receivable Agreement dated July 23, 2013 among PICO Holdings, Inc., UCP, Inc., and UCP, LLC."
1579157,Vince Holding Corp,vince-holding-corp,pubco,TRA-2013-11-27,,2013-11-27,,terminated_by_expiration,pre_ipo_nol,,"# Contract log — Vince Holding Corp (CIK 1579157) One Tax Receivable Agreement, originated November 27, 2013 in connection with the company's Up-C IPO. The contract was modified once (September 1, 2015 First Amendment) and expired per its terms in November 2023 (final accounting settled February 3, 2024 with $0 remaining obligation). ## TRA-2013-11-27 — original contract ### Entry 1: unexecuted draft (2013-10-30) - Source filing: 0001193125-13-419180 (Amendment No. 2 to Form S-1, filed October 30, 2013) - Document: d559406dex103.htm (Exhibit 10."
1693853,Vine Energy Inc.,vine-energy-inc,pubco,TRA-2017-03-27-vine-resources-never-executed,Vine Resources Inc.,2017-03-27,,terminated_merger,"section_754_step_up, pre_ipo_nol, blocker_attributes",85%,"PubCo (TRA obligor). CIK 1693853 was registered as ""Vine Resources Inc."" on 2017-01-06 and renamed to ""Vine Energy Inc."" on 2021-02-02 (per SEC submissions metadata)."
1693853,Vine Energy Inc.,vine-energy-inc,pubco,TRA-2021-03-17,Vine Resources Inc.,2021-03-17,,terminated_merger,"section_754_step_up, pre_ipo_nol, blocker_attributes",85%,"PubCo (TRA obligor). CIK 1693853 was registered as ""Vine Resources Inc."" on 2017-01-06 and renamed to ""Vine Energy Inc."" on 2021-02-02 (per SEC submissions metadata)."
1396546,"Virgin Mobile USA, Inc.",virgin-mobile-usa-inc,pubco,TRA-2007-10-16-Sprint,"Virgin Mobile USA, Inc.",2007-10-16,,terminated,"section_754_step_up, pre_ipo_nol",,"Virgin Mobile USA, Inc. is the PubCo (TRA obligor) on two parallel Tax Receivable Agreements executed at its October 2007 Up-C IPO. The structure was a stylized Up-C: VMU LLC was converted into Virgin Mobile USA, L.P. (the ""Operating Partnership""), the public company Virgin Mobile USA, Inc. (""Corporation"") was inserted on top, Sprint Ventures, Inc. retained a Partnership Interest exchangeable for Class A common stock, and Corvina Holdings Limited (the Virgin Group) contributed pre-IPO NOLs."
1396546,"Virgin Mobile USA, Inc.",virgin-mobile-usa-inc,pubco,TRA-2007-10-16-Virgin,"Virgin Mobile USA, Inc.",2007-10-16,,terminated,"section_754_step_up, pre_ipo_nol",,"Virgin Mobile USA, Inc. is the PubCo (TRA obligor) on two parallel Tax Receivable Agreements executed at its October 2007 Up-C IPO. The structure was a stylized Up-C: VMU LLC was converted into Virgin Mobile USA, L.P. (the ""Operating Partnership""), the public company Virgin Mobile USA, Inc. (""Corporation"") was inserted on top, Sprint Ventures, Inc. retained a Partnership Interest exchangeable for Class A common stock, and Corvina Holdings Limited (the Virgin Group) contributed pre-IPO NOLs."
1592386,"Virtu Financial, Inc. — Tax Receivable Agreement contract log",virtu-financial-inc,pubco,TRA-2015-04-15-SLP-exchanges,"Virtu Financial, Inc.",2015-04-15,,in_force,section_754_step_up,,"Virtu Financial, Inc. is the obligor under three parallel Tax Receivable Agreements entered into at the April 15, 2015 Up-C IPO. The firm is a Delaware C-corporation holding company over Virtu Financial LLC; the three TRAs run from PubCo to three distinct beneficiary groups based on the type of pre-IPO interest exchanged or sold."
1592386,"Virtu Financial, Inc. — Tax Receivable Agreement contract log",virtu-financial-inc,pubco,TRA-2015-04-15-mergers,"Virtu Financial, Inc.",2015-04-15,,in_force,"section_754_step_up, pre_ipo_nol",,"Virtu Financial, Inc. is the obligor under three parallel Tax Receivable Agreements entered into at the April 15, 2015 Up-C IPO. The firm is a Delaware C-corporation holding company over Virtu Financial LLC; the three TRAs run from PubCo to three distinct beneficiary groups based on the type of pre-IPO interest exchanged or sold."
1592386,"Virtu Financial, Inc. — Tax Receivable Agreement contract log",virtu-financial-inc,pubco,TRA-2015-04-15-non-SLP-exchanges,"Virtu Financial, Inc.",2015-04-15,,in_force,section_754_step_up,,"Virtu Financial, Inc. is the obligor under three parallel Tax Receivable Agreements entered into at the April 15, 2015 Up-C IPO. The firm is a Delaware C-corporation holding company over Virtu Financial LLC; the three TRAs run from PubCo to three distinct beneficiary groups based on the type of pre-IPO interest exchanged or sold."
1692819,Vistra Corp,vistra-corp,pubco,TRA-2016-10-03,~2% of original TRA Rights remain outstanding (held by Holders who did not participate in the December 2023 repurchase or January/February 2024 follow-on repurchases and tender offer).,2016-10-03,,in_force,section_754_step_up,,"Vistra Corp (formerly TCEH Corp.; formerly Vistra Energy Corp.) is the PubCo (TRA obligor). It emerged from the Chapter 11 bankruptcy of Energy Future Holdings Corp. (EFH) on the TCEH Effective Date, October 3, 2016, and assumed a Tax Receivable Agreement obligation to the former first-lien secured creditors of Texas Competitive Electric Holdings Company LLC (""TCEH Supporting First Lien Creditors"") as required under the Third Amended Joint Plan of Reorganization confirmed by the U.S."
1856031,Vivid Seats Inc.,vivid-seats-inc,pubco,TRA-2021-10-18,Vivid Seats Inc.,2021-10-18,,terminated,section_754_step_up,,"Vivid Seats Inc. is the PubCo (TRA obligor). The firm went public via a de-SPAC merger with Horizon Acquisition Corporation II (the ""Merger Transaction""), which closed on October 18, 2021."
