cik,accession,filename,classification,classifier_version,signals_matched,needs_a1_review,escalation_reason,reviewer_verdict,reviewer_rationale
0001880661,0001880661-24-000013,a20231231ex101.htm,uncertain,2,phrase|defined_term_section_754,,,,
0001881462,0001213900-22-067381,ea167537ex10-1_spreeacq1.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001881462,0001213900-22-067381,ea167537ex10-5_spreeacq1.htm,uncertain,2,phrase,,,,
0001881462,0001213900-22-067384,ea167537ex10-1_spreeacq1.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001881462,0001213900-22-067384,ea167537ex10-5_spreeacq1.htm,uncertain,2,phrase,,,,
0001881487,0000950170-23-021796,acdc-ex10_10.htm,no,2,,,,,
0001881487,0000950170-23-021796,acdc-ex10_11.htm,no,2,,,,,
0001881487,0001104659-25-064227,tm2519407d1_ex10-1.htm,uncertain,2,phrase,,,,
0001881487,0001104659-25-123202,tm2533932d1_ex10-1.htm,uncertain,2,phrase,,,,
0001881487,0001104659-26-025192,tm268324d1_ex10-1.htm,no,2,,,,,
0001881487,0001193125-21-342661,d897680dex102.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_section_754,,,,
0001881487,0001193125-21-342661,d897680dex103.htm,uncertain,2,phrase,,,,
0001881487,0001193125-22-090695,d897680dex1010.htm,no,2,,,,,
0001881487,0001193125-22-090695,d897680dex108.htm,uncertain,2,phrase,,,no,"Centered title 'TERM LOAN CREDIT AGREEMENT' (ProFrac Holdings, Piper Sandler); not a TRA."
0001881487,0001193125-22-140443,d897680dex108.htm,uncertain,2,phrase,,,,
0001881487,0001193125-22-153228,d343349dex101.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_section_754,,,,
0001881487,0001193125-22-206686,d387852dex101.htm,no,2,,,,,
0001881487,0001193125-22-206686,d387852dex102.htm,no,2,,,,,
0001881487,0001193125-22-274562,d377878dex101.htm,no,2,,,,,
0001881487,0001193125-22-274562,d377878dex102.htm,no,2,,,,,
0001881487,0001193125-23-003551,d447685dex101.htm,no,2,,,,,
0001881487,0001193125-23-003551,d447685dex102.htm,no,2,,,,,
0001881487,0001193125-23-022198,d497551dex101.htm,no,2,,,,,
0001881487,0001193125-23-304276,d669636dex101.htm,uncertain,2,phrase|defined_term_realized_tax_benefit|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001882607,0001062993-23-012702,exhibit10-1.htm,uncertain,2,phrase,,,,
0001888447,0000950170-25-029147,ee-ex10_17.htm,uncertain,2,phrase,,,no,"Centered title 'EXCELERATE ENERGY, INC. CHANGE IN CONTROL SEVERANCE PLAN'; executive benefit plan, not a TRA."
0001888447,0000950170-25-029147,ee-ex10_4.htm,yes,2,centered_title|phrase,,,,
0001888447,0000950170-25-067156,ee-ex10_2.htm,uncertain,2,phrase,,,no,Centered title 'FOURTH AMENDMENT TO AMENDED AND RESTATED SENIOR SECURED CREDIT AGREEMENT'; TRA only a permitted-payment carve-out.
0001888447,0000950170-25-067156,ee-ex10_3.htm,no,2,,,,,
0001888447,0001140361-22-000986,ny20000051x5_ex10-4.htm,uncertain,2,phrase,,,,
0001888447,0001140361-22-002414,ny20000051x7_ex10-1.htm,uncertain,2,phrase|defined_term_basis_adjustment,,,,
0001888447,0001140361-22-002414,ny20000051x7_ex10-2.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_tax_asset|defined_term_section_754,,,,
0001888447,0001140361-22-002414,ny20000051x7_ex10-8.htm,uncertain,2,phrase|defined_term_basis_adjustment,,,,
0001888447,0001140361-22-014862,ny20000051x20_ex10-1.htm,uncertain,2,phrase|defined_term_basis_adjustment,,,,
0001888447,0001140361-22-014862,ny20000051x20_ex10-2.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_tax_asset|defined_term_section_754,,,,
0001888447,0001140361-22-014862,ny20000051x20_ex10-3.htm,uncertain,2,phrase|defined_term_basis_adjustment,,,,
0001888447,0001140361-22-014862,ny20000051x20_ex10-5.htm,uncertain,2,phrase,,,no,"Centered title 'EXCELERATE ENERGY, INC LONG-TERM INCENTIVE PLAN'; equity compensation plan, not a TRA."
0001888447,0001140361-22-014862,ny20000051x20_ex10-7.htm,uncertain,2,phrase,,,,
0001888447,0001193125-23-074904,d486751dex101.htm,uncertain,2,phrase|defined_term_basis_adjustment,,,,
0001888447,0001193125-26-078407,ee-ex10_41.htm,uncertain,2,phrase,,,,
0001888447,0001193125-26-212193,ee-ex10_1.htm,uncertain,2,phrase,,,,
0001889956,0000950170-24-079050,ck0001889956-ex10_14.htm,no,2,,,,,
0001889956,0000950170-24-083395,ck0001889956-ex10_15.htm,uncertain,2,phrase,,,,
0001889956,0000950170-24-083395,ck0001889956-ex10_2.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_section_754,,,,
0001889956,0000950170-24-083395,ck0001889956-ex10_3.htm,uncertain,2,phrase,,,,
0001889956,0000950170-24-086976,ck0001889956-ex10_1.htm,uncertain,2,phrase,,,,
0001889956,0000950170-24-086976,ck0001889956-ex10_2.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_section_754,,,,
0001889956,0000950170-24-125373,ck0001889956-ex10_15.htm,uncertain,2,phrase,,,no,Centered title 'UNIT AND STOCK PURCHASE AGREEMENT' (OneStream and KKR Dream Holdings); TRA named only as a parallel agreement governing a triggered Exchange.
0001889956,0001193125-26-004772,d13008dex102.htm,yes,2,centered_title|phrase|defined_term_early_termination_payment,,,,
0001891101,0001104659-22-019525,tm223251d1_ex10-1.htm,uncertain,2,phrase,,,no,Centered title 'THIRD AMENDED AND RESTATED LIMITED LIABILITY COMPANY AGREEMENT' of Authentic Brands LLC; not a TRA.
0001891101,0001104659-22-019525,tm223251d1_ex10-2.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001891101,0001140361-24-050627,ef20040787_ex10-2.htm,uncertain,2,phrase|defined_term_tax_asset,,,no,"Centered title 'FINANCING AGREEMENT' (borrowers, lenders, Blue Torch Finance as Admin Agent); credit/loan agreement, not a TRA."
0001891101,0001891101-25-000018,brcincq2fy2025-ex101xfirst.htm,no,2,,,,,
0001891856,0001193125-23-155567,d234580dex101.htm,uncertain,2,phrase|defined_term_basis_adjustment,,,,
0001891856,0001193125-23-155567,d234580dex102.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_tax_asset,,,,
0001891856,0001193125-23-182775,d516435dex102.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_tax_asset|defined_term_section_754,,,,
0001893724,0001193125-21-366274,d277699dex103.htm,uncertain,2,phrase,,,,
0001898718,0001104659-26-049674,tm2518736d11_ex10-27.htm,uncertain,2,phrase,,,,
0001898718,0001104659-26-049674,tm2518736d11_ex10-28.htm,no,2,,,,,
0001898718,0001104659-26-054346,tm2518736d14_ex10-2.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule,,,,
0001898718,0001104659-26-062932,tm2614803d1_ex10-1.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule,,,,
0001899883,0001140361-25-032534,ef20054420_ex10-2.htm,no,2,,,,,
0001901336,0001104659-25-082575,tm2524102d1_ex10-5.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001901336,0001104659-25-082575,tm2524102d1_ex10-6.htm,uncertain,2,phrase|defined_term_basis_adjustment,,,,
0001901336,0001104659-25-082577,tm2524102d1_ex10-5.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001901336,0001104659-25-082577,tm2524102d1_ex10-6.htm,uncertain,2,phrase|defined_term_basis_adjustment,,,,
0001901799,0001193125-22-229475,d396102dex103.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_section_754,,,,
0001901799,0001193125-22-229475,d396102dex104.htm,uncertain,2,phrase,,,,
0001901799,0001193125-23-165518,d479758dex102.htm,uncertain,2,phrase,,,,
0001901799,0001193125-23-165518,d479758dex104.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_section_754,,,,
0001901799,0001193125-23-176466,d506805dex101.htm,uncertain,2,phrase|defined_term_basis_adjustment,,,,
0001901799,0001193125-23-183847,d527686dex101.htm,uncertain,2,phrase,,,,
0001901799,0001193125-23-183847,d527686dex102.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001901799,0001193125-25-335377,btm-ex10_1.htm,no,2,,,,,
0001901799,0001193125-26-113938,btm-ex10_19.htm,uncertain,2,phrase,,,,
0001901799,0001193125-26-134687,d119639dex1013.htm,uncertain,2,phrase,,,,
0001909849,0001140361-22-022305,ny20003153x9_ex10-2.htm,uncertain,2,phrase,,,,
0001925283,0001628279-26-000087,filename3.htm,no,2,,,,,
0001925283,0001628280-26-027260,exhibit108-sx1.htm,no,2,,,,,
0001925283,0001628280-26-033128,exhibit101-sx1a.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_tax_asset,,,,
0001925283,0001628280-26-033128,exhibit102-sx1a.htm,uncertain,2,phrase,,,,
0001934114,0001104659-26-049001,tm2530822d9_ex10-6.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001934114,0001104659-26-049001,tm2530822d9_ex10-8.htm,uncertain,2,phrase,,,,
0001934114,0001104659-26-057915,tm2530822d27_ex10-2.htm,uncertain,2,phrase,,,no,"Centered title 'SIXTH AMENDED AND RESTATED LIMITED PARTNERSHIP AGREEMENT' of Suja Life Holdings, L.P.; not a TRA."
0001934114,0001104659-26-057915,tm2530822d27_ex10-3.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001934114,0001104659-26-057915,tm2530822d27_ex10-5.htm,no,2,,,,,
0001937926,0001193125-22-281144,d349441dex108.htm,uncertain,2,phrase,,,no,Centered title 'TAX MATTERS AGREEMENT' between Brookfield entities (tax-allocation); not a TRA.
0001937987,0001013762-23-003583,ea186596ex10-1_falcons.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_section_754,,,,
0001937987,0001013762-23-003583,ea186596ex10-2_falcons.htm,uncertain,2,phrase|defined_term_basis_adjustment,,,,
0001937987,0001213900-24-084389,ea021645401ex99-1_falcon.htm,uncertain,2,phrase,,,,
0001937987,0001213900-24-098550,ea022097401ex10-5_falcon.htm,yes,2,centered_title|phrase|defined_term_early_termination_payment,,,,
0001941365,0000950123-22-009986,filename5.htm,uncertain,2,phrase,,,no,Centered title 'FORM OF TAX ALLOCATION AGREEMENT' (Fortune Brands and MasterBrand spin-off); not a TRA.
0001941365,0001193125-22-272559,d307794dex103.htm,uncertain,2,phrase,,,,
0001941365,0001193125-22-306031,d423148dex102.htm,uncertain,2,phrase,,,no,Centered title is 'TAX ALLOCATION AGREEMENT' between Fortune Brands Home & Security and MasterBrand; not a TRA.
0001973266,0000950123-23-008438,filename10.htm,no,2,,,,,
0001973266,0000950123-23-008438,filename15.htm,no,2,,,,,
0001973266,0000950123-23-008438,filename16.htm,no,2,,,,,
0001973266,0000950123-23-008438,filename6.htm,uncertain,2,phrase,,,no,"Centered title 'FIRST LIEN CREDIT AGREEMENT' dated August 18, 2016 (Zuffa Guarantor LLC and lenders); not a TRA."
0001973266,0001193125-24-263492,d867484dex101.htm,no,2,,,,,
0001973266,0001193125-25-202794,d947346dex101.htm,no,2,,,,,
0001973266,0001193125-26-099425,d124117dex101.htm,no,2,,,,,
0001973266,0001973266-24-000013,tko-20240331xex10_1.htm,no,2,,,,,
0001977102,0001193125-23-248061,d507917dex107.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_tax_asset,,,,
0001977102,0001654954-24-007081,birk_ex101.htm,no,2,,,,,
0001982518,0001140361-23-048255,ny20009679x5_ex10-2.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_tax_asset|defined_term_section_754,,,,
0001982518,0001140361-23-048255,ny20009679x5_ex10-3.htm,uncertain,2,phrase,,,,
0001982518,0001140361-23-052886,ny20009679x9_ex10-2.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_tax_asset|defined_term_section_754,,,,
0001982518,0001140361-23-052886,ny20009679x9_ex10-3.htm,uncertain,2,phrase,,,,
0001982518,0001140361-24-000320,ny20009679x11_ex10-1.htm,uncertain,2,phrase,,,,
0001982518,0001140361-24-000320,ny20009679x11_ex10-2.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_tax_asset|defined_term_section_754,,,,
0001982518,0001140361-24-000320,ny20009679x11_ex10-3.htm,uncertain,2,phrase,,,,
0001982518,0001140361-24-002395,ny20009679x17_ex10-1.htm,uncertain,2,phrase,,,,
0001982518,0001140361-24-002395,ny20009679x17_ex10-2.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_tax_asset|defined_term_section_754,,,,
0001982518,0001140361-24-002395,ny20009679x17_ex10-4.htm,uncertain,2,phrase,,,,
0001982518,0001982518-25-000026,sdhc-20250515xexx101.htm,no,2,,,,,
0002002473,0001628280-24-020365,exhibit1022-sx1a.htm,no,2,,,,,
0002007596,0001628280-24-029560,exhibit101-sx1.htm,uncertain,2,phrase|defined_term_section_754,,,,
0002007596,0001628280-24-029560,exhibit1019-sx1.htm,no,2,,,,,
0002007596,0001628280-24-029560,exhibit103-sx1.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0002007596,0001628280-24-032599,exhibit102-8xk.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0002007596,0001628280-24-032599,exhibit103-8xk.htm,uncertain,2,phrase|defined_term_section_754,,,,
0002021880,0001193125-24-206343,d835350dex101.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0002021880,0001193125-24-206343,d835350dex102.htm,uncertain,2,phrase|defined_term_tax_asset,,,,
0002021880,0001193125-25-123194,d915070dex101.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_section_754,,,,
0002021880,0001193125-25-123194,d915070dex102.htm,uncertain,2,phrase|defined_term_tax_asset,,,no,Centered title 'FORM OF EXCHANGE AGREEMENT' (HMH Holding and related parties); not a TRA.
0002021880,0001193125-25-123194,d915070dex103.htm,uncertain,2,phrase|defined_term_tax_asset,,,,
0002021880,0001193125-26-114198,d95061dex102.htm,uncertain,2,phrase|defined_term_tax_asset,,,,
0002021880,0001193125-26-140110,d100419dex101.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_section_754,,,,
